# KS X 1001 Ideographs (4,620)
00006C5A	uni6C5A-JP
00006C5D	uni6C5D-JP
00006C5E	uni6C5E-JP
00006C5F	uni6C5F-CN
00006C60	uni6C60-CN
00006C68	uni6C68-CN
00006C6A	uni6C6A-CN
00006C6D	uni6C6D-JP
00006C70	uni6C70-JP
00006C72	uni6C72-JP
00006C76	uni6C76-JP
00006C7A	uni6C7A-JP
00006C7D	uni6C7D-CN
00006C7E	uni6C7E-JP
00006C81	uni6C81-JP
00006C82	uni6C82-JP
00006C83	uni6C83-CN
00006C85	uni6C85-CN
00006C86	uni6C86-JP
00006C87	uni6C87-JP
00006C88	uni6C88-CN
00006C8C	uni6C8C-JP
00006C90	uni6C90-CN
00006C92	uni6C92-JP
00006C93	uni6C93-CN
00006C94	uni6C94-JP
00006C95	uni6C95-JP
00006C96	uni6C96-JP
00006C99	uni6C99-JP
00006C9A	uni6C9A-JP
00006C9B	uni6C9B-CN
00006CAB	uni6CAB-CN
00006CAE	uni6CAE-JP
00006CB3	uni6CB3-CN
00006CB8	uni6CB8-JP
00006CB9	uni6CB9-CN
00006CBB	uni6CBB-JP
00006CBC	uni6CBC-CN
00006CBD	uni6CBD-CN
00006CBE	uni6CBE-CN
00006CBF	u2F8FC-JP
00006CC1	uni6CC1-JP
00006CC2	uni6CC2-JP
00006CC4	uni6CC4-JP
00006CC9	uni6CC9-JP
00006CCA	uni6CCA-CN
00006CCC	uni6CCC-JP
00006CD3	uni6CD3-JP
00006CD5	uni6CD5-JP
00006CD7	uni6CD7-JP
00006CDB	uni6CDB-JP
00006CE1	uni6CE1uE0101-JP
00006CE2	uni6CE2-CN
00006CE3	uni6CE3-JP
00006CE5	uni6CE5-CN
00006CE8	uni6CE8-JP
00006CEB	uni6CEB-JP
00006CEE	uni6CEE-JP
00006CEF	uni6CEF-JP
00006CF0	uni6CF0-JP
00006CF3	uni6CF3-CN
00006D0B	uni6D0B-JP
00006D0C	uni6D0C-JP
00006D11	uni6D11-JP
00006D17	uni6D17-CN
00006D19	uni6D19-CN
00006D1B	uni6D1B-JP
00006D1E	uni6D1E-CN
00006D25	uni6D25-CN
00006D27	uni6D27-CN
00006D29	uni6D29-JP
00006D2A	uni6D2A-CN
00006D32	uni6D32-CN
00006D35	uni6D35-CN
00006D36	uni6D36-JP
00006D38	uni6D38-JP
00006D39	uni6D39-JP
00006D3B	uni6D3B-CN
00006D3D	uni6D3D-JP
00006D3E	uni6D3EuE0102-JP
00006D41	uni6D41-JP
00006D59	uni6D59-JP
00006D5A	uni6D5A-JP
00006D5C	uni6D5C-JP
00006D63	uni6D63-JP
00006D66	uni6D66-CN
00006D69	uni6D69-CN
00006D6A	uni6D6A-JP
00006D6C	uni6D6C-JP
00006D6E	uni6D6EuE0101-JP
00006D74	uni6D74-JP
00006D77	uniFA45-JP
00006D78	uni6D78uE0101-JP
00006D79	uni6D79-JP
00006D7F	uni6D7F-CN
00006D85	uni6D85-JP
00006D87	uni6D87-JP
00006D88	uni6D88uE0101-JP
00006D89	uni6D89-JP
00006D8C	uni6D8C-CN
00006D8D	uni6D8D-JP
00006D8E	uni6D8E-JP
00006D91	uni6D91-CN
00006D93	uni6D93-CN
00006D95	uni6D95-JP
00006DAF	uni6DAF-JP
00006DB2	uni6DB2-JP
00006DB5	uni6DB5-JP
00006DC0	uni6DC0-JP
00006DC3	uni6DC3-JP
00006DC4	uni6DC4-CN
00006DC5	uni6DC5-JP
00006DC6	uni6DC6-JP
00006DC7	uni6DC7-CN
00006DCB	uni6DCB-CN
00006DCF	uni6DCF-JP
00006DD1	uni6DD1-CN
00006DD8	uni6DD8-JP
00006DD9	uni6DD9-JP
00006DDA	uni6DDA-JP
00006DDE	uni6DDE-JP
00006DE1	uni6DE1-CN
00006DE8	uni6DE8-JP
00006DEA	uni6DEA-JP
00006DEB	uni6DEB-JP
00006DEE	uni6DEE-JP
00006DF1	uni6DF1-JP
00006DF3	uni6DF3-JP
00006DF5	uni6DF5-JP
00006DF7	uni6DF7-JP
00006DF8	uni6DF8-JP
00006DF9	uni6DF9-CN
00006DFA	uni6DFA-JP
00006DFB	uni6DFB-JP
00006E17	uni6E17-JP
00006E19	uni6E19-JP
00006E1A	uniFA46-JP
00006E1B	uni6E1B-JP
00006E1F	uni6E1F-JP
00006E20	uni6E20-JP
00006E21	uni6E21-JP
00006E23	uni6E23-JP
00006E24	uni6E24-JP
00006E25	uni6E25-JP
00006E26	uni6E26-JP
00006E2B	uni6E2B-CN
00006E2C	uni6E2C-JP
00006E2D	uni6E2D-CN
00006E2F	uni6E2FuE0101-JP
00006E32	uni6E32-JP
00006E34	uni6E34-JP
00006E36	uni6E36-JP
00006E38	uni6E38-JP
00006E3A	uni6E3A-JP
00006E3C	uni6E3C-JP
00006E3D	uni6E3D-JP
00006E3E	uni6E3E-JP
00006E43	uni6E43-JP
00006E44	uni6E44-CN
00006E4A	uni6E4A-JP
00006E4D	uni6E4D-CN
00006E56	uni6E56-CN
00006E58	uni6E58-JP
00006E5B	uni6E5B-JP
00006E5C	uni6E5C-JP
00006E5E	uni6E5E-JP
00006E5F	uni6E5F-CN
00006E67	uni6E67-CN
00006E6B	uni6E6B-CN
00006E6E	uni6E6EuE0101-JP
00006E6F	uni6E6F-JP
00006E72	uni6E72-JP
00006E73	uni6E73-JP
00006E7A	uni6E7A-JP
00006E90	uni6E90-JP
00006E96	uni6E96-JP
00006E9C	uni6E9C-JP
00006E9D	uni6E9DuE0101-JP
00006E9F	uni6E9F-JP
00006EA2	uni6EA2-JP
00006EA5	uni6EA5-CN
00006EAA	uni6EAA-JP
00006EAB	uni6EAB-JP
00006EAF	uni6EAF-JP
00006EB1	uni6EB1-JP
00006EB6	uni6EB6-JP
00006EBA	uni6EBA-JP
00006EC2	uni6EC2-JP
00006EC4	uni6EC4-JP
00006EC5	uni6EC5-JP
00006EC9	uni6EC9-JP
00006ECB	uni6ECBuE0102-JP
00006ECC	uni6ECC-JP
00006ECE	uni6ECE-JP
00006ED1	uni6ED1-JP
00006ED3	uni6ED3-JP
00006ED4	uni6ED4-JP
00006EEF	uni6EEF-JP
00006EF4	uni6EF4-JP
00006EF8	uni6EF8-JP
00006EFE	uni6EFEuE0101-JP
00006EFF	uni6EFF-JP
00006F01	uni6F01-JP
00006F02	uni6F02-CN
00006F06	uni6F06-JP
00006F0F	uni6F0F-CN
00006F11	uni6F11-JP
00006F14	uni6F14-JP
00006F15	uni6F15-CN
00006F20	uni6F20-CN
00006F22	uniFA47-JP
00006F23	uni6F23-JP
00006F2B	uni6F2B-CN
00006F2C	uni6F2C-JP
00006F31	uni6F31-JP
00006F32	uni6F32-JP
00006F38	uni6F38-JP
00006F3F	uni6F3F-JP
00006F41	uni6F41-JP
00006F51	uni6F51-JP
00006F54	uni6F54-KR
00006F57	uni6F57-JP
00006F58	uni6F58-CN
00006F5A	uni6F5A-JP
00006F5B	uni6F5BuE0101-JP
00006F5E	uni6F5E-CN
00006F5F	uni6F5F-JP
00006F62	uni6F62-JP
00006F64	uni6F64uE0101-JP
00006F6D	uni6F6D-CN
00006F6E	uni6F6E-CN
00006F70	uni6F70-JP
00006F7A	uni6F7A-JP
00006F7C	uni6F7C-JP
00006F7D	uni6F7D-JP
00006F7E	uni6F7E-JP
00006F81	uni6F81-JP
00006F84	uni6F84-JP
00006F88	uni6F88-JP
00006F8D	uni6F8D-JP
00006F8E	uni6F8E-JP
00006F90	uni6F90-JP
00006F94	uni6F94-CN
00006F97	uni6F97-JP
00006FA3	uni6FA3-JP
00006FA4	uni6FA4-JP
00006FA7	uni6FA7-JP
00006FAE	uni6FAE-JP
00006FAF	uni6FAF-JP
00006FB1	uni6FB1-JP
00006FB3	uni6FB3-JP
00006FB9	uni6FB9-JP
00006FBE	uni6FBE-JP
00006FC0	uni6FC0-JP
00006FC1	uni6FC1-JP
00006FC2	uni6FC2-JP
00006FC3	uni6FC3-JP
00006FCA	uni6FCA-KR
00006FD5	uni6FD5-JP
00006FDA	uni6FDA-JP
00006FDF	uni6FDF-JP
00006FE0	uni6FE0-JP
00006FE1	uni6FE1-CN
00006FE4	uni6FE4-JP
00006FE9	uni6FE9-JP
00006FEB	uni6FEB-JP
00006FEC	uni6FEC-JP
00006FEF	uni6FEFuE0101-JP
00006FF1	uni6FF1-JP
00006FFE	uni6FFE-JP
00007001	uni7001-JP
00007005	uni7005-JP
00007006	uni7006-CN
00007009	uni7009-JP
0000700B	uni700B-JP
0000700F	uni700F-JP
00007011	uni7011-JP
00007015	uni7015-JP
00007018	uni7018-JP
0000701A	uni701A-JP
0000701B	uni701B-KR
0000701C	uni701C-JP
0000701D	uni701D-JP
0000701E	uni701E-JP
0000701F	uni701F-JP
00007023	uni7023-JP
00007027	uni7027-JP
00007028	uni7028-JP
0000702F	uni702F-JP
00007037	uni7037-JP
0000703E	uni703E-JP
0000704C	uni704C-JP
00007050	uni7050-KR
00007051	uni7051-JP
00007058	uni7058-JP
0000705D	uni705D-JP
00007063	uni7063-JP
0000706B	uni706B-JP
00007070	uni7070uE0101-JP
00007078	uni7078-JP
0000707C	uni707C-JP90-JP
0000707D	uni707D-JP
00007085	uni7085-JP
0000708A	uni708A-JP
0000708E	uni708E-JP
00007092	uni7092-JP
00007098	uni7098-JP
00007099	uni7099-JP
0000709A	uni709A-CN
000070A1	uni70A1-JP
000070A4	uni70A4-JP
000070AB	uni70AB-JP
000070AC	uni70AC-JP
000070AD	uni70AD-JP
000070AF	uni70AF-CN
000070B3	uni70B3-JP
000070B7	uni70B7-CN
000070B8	uni70B8-CN
000070B9	uni70B9-CN
000070C8	uni70C8-JP
000070CB	uni70CB-JP
000070CF	uni70CF-JP
000070D8	uni70D8-CN
000070D9	uni70D9-JP
000070DD	uni70DD-JP
000070DF	uni70DF-JP
000070F1	uni70F1-JP
000070F9	uni70F9-JP
000070FD	uni70FD-JP
00007104	uni7104-JP
00007109	uni7109-JP
0000710C	uni710C-JP
00007119	uni7119-JP
0000711A	uni711A-JP
0000711E	uni711E-JP
00007121	uni7121-JP
00007126	uni7126-JP
00007130	uni7130-JP
00007136	uni7136-JP
00007147	uni7147-CN
00007149	uni7149-JP
0000714A	uni714A-JP
0000714C	uni714C-CN
0000714E	uni714E-JP90-JP
00007150	uni7150-JP
00007156	uni7156-JP
00007159	uni7159uE0101-JP
0000715C	uni715C-JP
0000715E	uni715E-JP
00007164	uni7164-CN
00007165	uni7165-JP
00007166	uni7166-CN
00007167	uni7167-CN
00007169	uni7169-JP
0000716C	uni716C-JP
0000716E	uniFA48-JP
0000717D	uni717D-JP
00007184	uni7184-CN
00007189	uni7189-JP
0000718A	uni718A-JP
0000718F	uni718F-JP
00007192	uni7192-CN
00007194	uni7194-JP
00007199	uni7199-JP
0000719F	uni719F-JP
000071A2	uni71A2-JP
000071AC	uni71AC-JP
000071B1	uni71B1-JP
000071B9	uni71B9-JP
000071BA	uni71BA-JP
000071BE	uni71BE-JP
000071C1	uni71C1-JP
000071C3	uni71C3-JP
000071C8	uni71C8-JP
000071C9	uni71C9-JP
000071CE	uni71CE-CN
000071D0	uni71D0-JP
000071D2	uni71D2-JP
000071D4	uni71D4-JP
000071D5	uni71D5-CN
000071DF	uni71DF-JP
000071E5	uni71E5-CN
000071E6	uni71E6-JP
000071E7	uni71E7-JP
000071ED	uni71ED-JP
000071EE	uni71EE-JP
000071FB	uni71FB-JP
000071FC	uni71FC-JP
000071FE	uni71FE-CN
000071FF	uni71FFuE0101-JP
00007200	uni7200-JP
00007206	uni7206-JP
00007210	uni7210-JP
0000721B	uni721B-JP
0000722A	uni722A-JP
0000722C	uni722C-JP
0000722D	uni722D-JP
00007230	uni7230-JP
00007232	uni7232-JP
00007235	uni7235uE0102-JP
00007236	uni7236-JP
0000723A	uni723A-JP
0000723B	uni723B-CN
0000723D	uni723D-CN
0000723E	uni723E-JP
00007240	uni7240-CN
00007246	uni7246-JP
00007247	uni7247-CN
00007248	uni7248-JP
0000724C	uni724C-JP
00007252	uni7252-CN
00007258	uni7258-CN
00007259	uni7259-KR
0000725B	uni725B-CN
0000725D	uni725D-CN
0000725F	uni725F-JP
00007261	uni7261-CN
00007262	uni7262-JP
00007267	uni7267-CN
00007269	uni7269-CN
00007272	uni7272-CN
00007279	uni7279-JP
0000727D	uni727D-JP
00007280	uni7280-JP
00007281	uni7281-CN
000072A2	uni72A2-CN
000072A7	uni72A7-JP
000072AC	uni72AC-CN
000072AF	uni72AF-CN
000072C0	uni72C0-CN
000072C2	uni72C2-CN
000072C4	uni72C4-JP
000072CE	uni72CE-CN
000072D0	uni72D0-JP
000072D7	uni72D7-CN
000072D9	uni72D9-CN
000072E1	uni72E1-JP
000072E9	uni72E9-JP
000072F8	uni72F8-CN
000072F9	uni72F9-JP
000072FC	uni72FC-JP
000072FD	uni72FD-JP
0000730A	uni730A-JP
00007316	uni7316-CN
0000731B	uni731B-JP
0000731C	uni731C-JP
0000731D	uni731D-JP
00007325	uni7325-JP
00007329	uni7329-JP
0000732A	uniFA16-JP
0000732B	uni732B-CN
00007336	uni7336uE0102-JP
00007337	uni7337-JP
0000733E	uni733E-JP
0000733F	uni733F-JP
00007344	uni7344-JP
00007345	uni7345-CN
00007350	uni7350-JP
00007352	uni7352-JP
00007357	uni7357-JP
00007368	uni7368-JP
0000736A	uni736A-JP
00007370	uni7370-JP
00007372	uni7372-JP
00007375	uni7375-JP
00007378	uni7378-JP
0000737A	uni737A-JP
0000737B	uni737B-JP
00007384	uni7384-JP
00007386	uni7386-JP
00007387	uni7387-JP
00007389	uni7389-CN
0000738B	uni738B-CN
0000738E	uni738E-CN
00007394	uni7394-JP
00007396	uni7396-CN
00007397	uni7397-JP
00007398	uni7398-JP
0000739F	uni739F-JP
000073A7	uni73A7-JP
000073A9	uni73A9-CN
000073AD	uni73AD-JP
000073B2	uni73B2-JP
000073B3	uni73B3-JP
000073B9	uni73B9-JP
000073C0	uni73C0-CN
000073C2	uni73C2-CN
000073C9	uni73C9-JP
000073CA	uni73CA-JP
000073CC	uni73CC-JP
000073CD	uni73CD-JP
000073CF	uni73CF-CN
000073D6	uni73D6-JP
000073D9	uni73D9-CN
000073DD	uni73DD-JP
000073DE	uni73DE-JP
000073E0	uni73E0-CN
000073E3	uni73E3-JP
000073E4	uni73E4-JP
000073E5	uni73E5-CN
000073E6	uni73E6-JP
000073E9	uni73E9-CN
000073EA	uni73EA-JP
000073ED	uni73EDuE0101-JP
000073F7	uni73F7-JP
000073F9	uni73F9-CN
000073FD	uni73FD-JP
000073FE	uni73FE-JP
00007401	uni7401-JP
00007403	uni7403-JP
00007405	uni7405-JP
00007406	uni7406-CN
00007407	uni7407-JP
00007409	uni7409-JP
00007413	uni7413-JP
0000741B	uni741B-JP
00007420	uni7420-JP
00007421	uni7421-JP
00007422	uniFA4A-JP
00007425	uni7425-JP
00007426	uni7426-CN
00007428	uni7428-JP
0000742A	uni742A-CN
0000742B	uni742B-JP
0000742C	uni742C-JP
0000742E	uni742E-JP
0000742F	uni742F-JP
00007430	uni7430-CN
00007433	uni7433-JP
00007434	uni7434-JP
00007435	uni7435-JP
00007436	uni7436-JP
00007438	uni7438-JP
0000743A	uni743A-JP
0000743F	uni743F-JP
00007440	uni7440-JP
00007441	uni7441-CN
00007443	uni7443-JP
00007444	uni7444-JP
0000744B	uni744B-JP
00007455	uni7455-CN
00007457	uni7457-JP
00007459	uni7459-JP
0000745A	uni745A-CN
0000745B	uni745B-CN
0000745C	uni745C-JP
0000745E	uni745E-CN
0000745F	uni745F-JP
00007460	uni7460-JP
00007462	uni7462-JP
00007464	uni7464-JP
00007465	uni7465-JP
00007468	uni7468-JP
00007469	uni7469-JP
0000746A	uni746A-JP
0000746F	uni746F-JP
0000747E	uni747E-CN
00007482	uni7482-CN
00007483	uni7483-JP
00007487	uni7487-JP
00007489	uni7489-JP
0000748B	uni748B-JP
00007498	uni7498-JP
0000749C	uni749C-JP
0000749E	uni749E-CN
0000749F	uni749F-JP
000074A1	uni74A1-JP
000074A3	uni74A3-JP
000074A5	uni74A5-JP
000074A7	uni74A7-JP
000074A8	uni74A8-JP
000074AA	uni74AA-JP
000074B0	uni74B0uE0101-JP
000074B2	uni74B2-JP
000074B5	uni74B5-KR
000074B9	uni74B9-JP
000074BD	uni74BD-JP
000074BF	uni74BF-JP
000074C6	uni74C6-JP
000074CA	uni74CA-JP
000074CF	uni74CF-JP
000074D4	uni74D4-JP
000074D8	uni74D8-JP
000074DA	uni74DA-JP
000074DC	uni74DC-JP
000074E0	uni74E0-JP
000074E2	uni74E2-JP
000074E3	uni74E3-JP
000074E6	uni74E6-JP
000074EE	uni74EE-JP
000074F7	uni74F7-JP
00007501	uni7501-JP
00007504	uni7504uE0101-JP
00007511	uni7511-JP
00007515	uni7515-JP
00007518	uni7518-CN
0000751A	uni751A-JP
0000751B	uni751B-JP
0000751F	uni751F-CN
00007523	uni7523-JP
00007525	uni7525-CN
00007526	uni7526-JP
00007528	uni7528-CN
0000752B	uni752B-CN
0000752C	uni752C-CN
00007530	uni7530-CN
00007531	uni7531-CN
00007532	uni7532-CN
00007533	uni7533-CN
00007537	uni7537-CN
00007538	uni7538-CN
0000753A	uni753A-JP
00007547	uni7547-KR
0000754C	uni754C-CN
0000754F	uni754F-JP
00007551	uni7551-JP
00007553	uni7553-CN
00007554	uni7554uE0101-JP
00007559	uni7559-JP
0000755B	uni755B-JP
0000755C	uni755C-JP
0000755D	uni755D-JP
00007562	uni7562-JP
00007565	uni7565-JP
00007566	uni7566-CN
0000756A	uni756A-JP
0000756F	uni756F-JP
00007570	uni7570-JP
00007575	uni7575-JP
00007576	uni7576-JP
00007578	uni7578-CN
0000757A	uni757A-JP
0000757F	uni757F-JP
00007586	uni7586-JP
00007587	uni7587-JP
0000758A	uni758A-JP
0000758B	uni758B-CN
0000758E	uni758E-JP
0000758F	uni758F-JP
00007591	uni7591-CN
0000759D	uni759D-JP
000075A5	uni75A5-JP
000075AB	uni75AB-JP
000075B1	uni75B1-JP
000075B2	uni75B2-JP
000075B3	uni75B3-JP
000075B5	uni75B5-JP
000075B8	uni75B8-JP
000075B9	uni75B9-JP
000075BC	uni75BC-JP
000075BD	uni75BD-JP
000075BE	uni75BE-JP
000075C2	uni75C2-JP
000075C5	uni75C5-JP
000075C7	uni75C7-JP
000075CD	uni75CD-JP
000075D2	uni75D2-JP
000075D4	uni75D4-JP
000075D5	uni75D5-JP
000075D8	uni75D8-JP
000075D9	uni75D9-JP
000075DB	uni75DB-JP
000075E2	uni75E2-JP
000075F0	uni75F0-JP
000075F2	uni75F2-JP
000075F4	uni75F4-JP
000075FA	uni75FA-JP
000075FC	uni75FC-JP
00007600	uni7600-JP
0000760D	uni760D-JP
00007619	uni7619-JP
0000761F	uni761F-JP
00007620	uni7620-JP
00007621	uni7621-JP
00007622	uni7622-JP
00007624	uni7624-JP
00007626	uni7626uE0101-JP
0000763B	uni763B-JP
00007642	uni7642-JP
0000764C	uni764C-JP
0000764E	uni764E-JP
00007652	uni7652uE0101-JP
00007656	uni7656-JP
00007661	uni7661-JP
00007664	uni7664-KR
00007669	uni7669-JP
0000766C	uni766C-JP
00007670	uni7670-JP
00007672	uni7672-JP
00007678	uni7678-JP
0000767B	uni767B-JP
0000767C	uni767C-JP
0000767D	uni767D-CN
0000767E	uni767E-CN
00007684	uni7684-CN
00007686	uni7686-JP
00007687	uni7687-CN
0000768E	uni768E-JP
00007690	uni7690-JP
00007693	uni7693-CN
000076AE	uni76AE-CN
000076BA	uni76BA-JP
000076BF	uni76BF-CN
000076C2	uni76C2-CN
000076C3	uni76C3-JP
000076C6	uni76C6uE0101-JP
000076C8	uni76C8-JP
000076CA	uniFA17-JP
000076D2	uni76D2-JP
000076D6	uni76D6-CN
000076DB	uni76DB-CN
000076DC	uni76DC-JP
000076DE	uni76DE-CN
000076DF	uni76DF-CN
000076E1	uni76E1-JP
000076E3	uni76E3-JP
000076E4	uni76E4-JP
000076E7	uni76E7-JP
000076EE	uni76EE-CN
000076F2	uni76F2-JP
000076F4	uni76F4-JP
000076F8	uni76F8-JP
000076FC	uni76FC-JP
000076FE	uni76FE-JP
00007701	uni7701-JP
00007704	uni7704-JP
00007708	uni7708-CN
00007709	uni7709-CN
0000770B	uni770B-CN
0000771E	uni771E-JP
00007720	uni7720-JP
00007729	uni7729-JP
00007737	uni7737-JP
00007738	uni7738-JP
0000773A	uni773A-CN
0000773C	uni773C-JP
00007740	uni7740-JP
0000774D	uni774D-JP
0000775B	uni775B-JP
00007761	uni7761-JP
00007763	uni7763-JP
00007766	uni7766-JP
0000776B	uni776B-JP
00007779	uni7779-JP
0000777E	uni777E-JP
0000777F	uni777F-JP
0000778B	uni778B-JP
00007791	uni7791-JP
0000779E	uni779E-JP
000077A5	uni77A5-JP
000077AC	uni77AC-KR
000077AD	uni77AD-JP
000077B0	uni77B0-JP
000077B3	uni77B3-JP
000077BB	uni77BB-JP
000077BC	uni77BC-JP
000077BF	uni77BF-JP
000077D7	uni77D7-JP
000077DB	uni77DB-CN
000077DC	uni77DC-JP
000077E2	uni77E2-CN
000077E3	uni77E3-JP
000077E5	uni77E5-CN
000077E9	uni77E9uE0101-JP
000077ED	uni77ED-JP
000077EE	uni77EE-JP
000077EF	uni77EF-JP
000077F3	uni77F3-CN
00007802	uni7802-JP
00007812	uni7812-JP
00007825	uni7825-JP
00007826	uni7826-JP
00007827	uni7827-CN
0000782C	uni782C-JP
00007832	uni7832uE0101-JP
00007834	uni7834-CN
00007845	uni7845-CN
0000784F	uni784F-JP
0000785D	uni785DuE0101-JP
0000786B	uni786B-JP
0000786C	uni786C-CN
0000786F	uni786F-JP
0000787C	uni787C-CN
00007881	uni7881-JP
00007887	uni7887-JP
0000788C	uni788C-JP
0000788D	uni788D-CN
0000788E	uni788E-JP
00007891	uniFA4B-JP
00007897	uni7897-JP
000078A3	uni78A3-JP
000078A7	uni78A7-CN
000078A9	uni78A9-JP
000078BA	uni78BA-JP
000078BB	uni78BB-JP
000078BC	uni78BC-JP
000078C1	uni78C1-JP
000078C5	uni78C5-JP
000078CA	uni78CA-CN
000078CB	uni78CB-JP
000078CE	uni78CE-JP
000078D0	uni78D0-JP
000078E8	uni78E8uE0101-JP
000078EC	uni78EC-JP
000078EF	uni78EF-JP
000078F5	uni78F5-CN
000078FB	uni78FB-JP
00007901	uni7901-JP
0000790E	uni790E-JP
00007916	uni7916-KR
0000792A	uni792A-CN
0000792B	uni792B-JP
0000792C	uni792C-JP
0000793A	uni793A-CN
0000793E	uniFA4C-JP
00007940	uni7940-JP
00007941	uni7941-JP
00007947	uni7947-JP
00007948	uniFA4E-JP
00007949	uniFA4D-JP
00007950	uniFA4F-JP
00007956	uniFA50-JP
00007957	uni7957-JP
0000795A	uni795A-JP
0000795B	uni795B-JP
0000795C	uni795C-JP
0000795D	uniFA51-JP
0000795E	uniFA19-JP
00007960	uni7960-JP
00007965	uniFA1A-JP
00007968	uni7968-CN
0000796D	uni796D-JP
0000797A	uni797A-JP
0000797F	uni797F-JP
00007981	uni7981-CN
0000798D	uniFA52-JP
0000798E	uniFA53-JP
0000798F	uniFA1B-JP
00007991	uni7991-JP
000079A6	uni79A6-JP
000079A7	uni79A7-JP
000079AA	uni79AA-JP
000079AE	uni79AE-JP
000079B1	uni79B1-JP
000079B3	uni79B3-JP
000079B9	uni79B9-JP
000079BD	uni79BD-JP
000079BE	uni79BE-CN
000079BF	uni79BF-JP
000079C0	uni79C0-JP
000079C1	uni79C1-JP
000079C9	uni79C9-CN
000079CA	uni79CA-JP
000079CB	uni79CB-CN
000079D1	uni79D1-CN
000079D2	uni79D2-JP
000079D5	uni79D5-JP
000079D8	uni79D8-JP
000079DF	uni79DF-CN
000079E4	uni79E4-JP
000079E6	uni79E6-JP
000079E7	uni79E7-CN
000079E9	uni79E9-CN
000079FB	uni79FB-JP
00007A00	uni7A00-CN
00007A05	uni7A05-JP
00007A08	uni7A08-JP
00007A0B	uni7A0B-KR
00007A0D	uni7A0D-JP
00007A14	uni7A14-JP
00007A17	uni7A17-JP
00007A19	uni7A19-JP
00007A1A	uni7A1A-JP
00007A1C	uni7A1C-JP
00007A1F	uni7A1F-JP
00007A20	uni7A20-CN
00007A2E	uni7A2E-JP
00007A31	uni7A31uE0101-JP
00007A36	uni7A36-CN
00007A37	uni7A37-JP
00007A3B	uni7A3B-JP
00007A3C	uni7A3C-JP
00007A3D	uni7A3D-JP
00007A3F	uni7A3F-JP
00007A40	uniFA54-JP
00007A46	uni7A46-CN
00007A49	uni7A49-JP
00007A4D	uni7A4D-JP
00007A4E	uni7A4E-JP
00007A57	uni7A57-CN
00007A61	uni7A61-JP
00007A62	uni7A62-KR
00007A69	uni7A69-JP
00007A6B	uni7A6B-JP
00007A70	uni7A70-JP
00007A74	uni7A74uE0101-JP
00007A76	uni7A76-JP
00007A79	uni7A79-JP
00007A7A	uni7A7A-JP
00007A7D	uni7A7D-JP
00007A7F	uni7A7F-KR
00007A81	uniFA55-JP
00007A84	uni7A84-JP
00007A88	uni7A88-JP
00007A92	uni7A92-JP
00007A93	uni7A93-JP
00007A95	uni7A95-JP
00007A98	uni7A98-JP
00007A9F	uni7A9F-JP
00007AA9	uni7AA9-JP
00007AAA	uni7AAA-JP
00007AAE	uni7AAE-JP
00007AAF	uni7AAF-JP
00007ABA	uni7ABA-JP
00007AC4	uni7AC4-KR
00007AC5	uni7AC5-JP
00007AC7	uni7AC7-KR
00007ACA	uni7ACA-JP
00007ACB	uni7ACB-JP
00007AD7	uni7AD7-KR
00007AD9	uni7AD9-JP
00007ADD	uni7ADD-JP
00007ADF	uni7ADF-JP
00007AE0	uni7AE0-JP
00007AE3	uni7AE3-JP
00007AE5	uni7AE5-JP
00007AEA	uni7AEA-JP
00007AED	uni7AED-JP
00007AEF	uni7AEF-JP
00007AF6	uni7AF6-JP
00007AF9	uni7AF9-CN
00007AFA	uni7AFA-CN
00007AFF	uni7AFF-CN
00007B0F	uni7B0F-CN
00007B11	uni7B11-CN
00007B19	uni7B19-CN
00007B1B	uni7B1B-CN
00007B1E	uni7B1E-JP
00007B20	uni7B20-JP
00007B26	uni7B26-CN
00007B2C	uni7B2C-JP
00007B2D	uni7B2D-JP
00007B39	uni7B39-JP
00007B46	uni7B46-JP
00007B49	uni7B49-CN
00007B4B	uni7B4B-CN
00007B4C	uni7B4C-JP
00007B4D	uni7B4D-JP
00007B4F	uni7B4F-CN
00007B50	uni7B50-JP
00007B51	uni7B51-CN
00007B52	uni7B52-CN
00007B54	uni7B54-JP
00007B56	uni7B56-CN
00007B60	uni7B60-JP
00007B6C	uni7B6C-JP
00007B6E	uni7B6E-CN
00007B75	uni7B75-JP
00007B7D	uni7B7D-KR
00007B87	uni7B87-JP
00007B8B	uni7B8B-JP
00007B8F	uni7B8F-JP
00007B94	uni7B94-CN
00007B95	uni7B95-JP
00007B97	uni7B97-CN
00007B9A	uni7B9A-JP
00007B9D	uni7B9D-CN
00007BA1	uni7BA1-JP
00007BAD	uni7BAD-JP90-JP
00007BB1	uni7BB1-CN
00007BB4	uni7BB4-CN
00007BB8	uni7BB8-JP
00007BC0	uni7BC0uE0102-JP
00007BC1	uni7BC1-CN
00007BC4	uni7BC4-JP
00007BC6	uni7BC6-JP
00007BC7	uni7BC7-JP
00007BC9	uni7BC9-JP
00007BD2	uni7BD2-KR
00007BE0	uni7BE0uE0101-JP
00007BE4	uni7BE4-JP
00007BE9	uni7BE9-JP
00007C07	uni7C07-JP
00007C12	uni7C12-JP
00007C1E	uni7C1E-JP
00007C21	uni7C21-JP
00007C27	uni7C27-JP
00007C2A	uni7C2A-JP
00007C2B	uni7C2B-JP
00007C3D	uni7C3D-JP
00007C3E	uni7C3E-JP
00007C3F	uni7C3F-CN
